IPU-0014748,300,04/12/2021 09:55:15 AM
IPU-0016358,300,04/12/2021 09:55:15 AM
IPU-0013181,300,04/12/2021 09:55:15 AM
IPU-0010029,300,04/12/2021 09:59:20 AM
IPU-0016532,300,04/12/2021 09:59:20 AM
IPU-0013442,300,04/12/2021 09:59:20 AM
IPU-0010140,300,04/12/2021 09:59:20 AM
IPU-0015392,300,04/12/2021 09:59:20 AM
IPU-0011850,300,04/12/2021 09:59:20 AM
IPU-0010383,300,04/12/2021 09:59:20 AM
IPU-0016358,300,04/12/2021 09:59:20 AM
IPU-0013720,300,04/12/2021 09:59:20 AM
IPU-0014901,300,04/12/2021 09:59:20 AM
IPU-0014638,300,04/12/2021 09:59:20 AM
IPU-0014460,300,04/12/2021 09:59:20 AM
IPU-0011731,300,04/12/2021 09:59:20 AM
IPU-0016507,300,04/12/2021 09:59:20 AM
IPU-0013968,300,04/12/2021 09:59:20 AM
IPU-0016832,300,04/12/2021 09:59:20 AM
IPU-0016727,300,04/12/2021 09:59:20 AM
IPU-0010434,300,04/12/2021 09:59:20 AM
IPU-0012317,300,04/12/2021 09:59:20 AM
IPU-0013276,300,04/12/2021 09:59:20 AM
IPU-0014951,300,04/12/2021 09:59:20 AM
IPU-0017504,300,04/12/2021 09:59:20 AM
IPU-0017565,300,04/12/2021 09:59:20 AM
IPU-0016588,300,04/12/2021 09:59:20 AM
IPU-0016122,300,04/12/2021 10:00:11 AM
IPU-0010922,300,04/12/2021 10:00:11 AM
IPU-0013442,300,04/12/2021 10:00:11 AM
IPU-0012203,300,04/12/2021 10:00:11 AM
IPU-0016030,300,04/12/2021 10:00:11 AM
IPU-0016532,300,04/12/2021 10:00:11 AM
IPU-0011520,300,04/12/2021 10:00:11 AM
IPU-0010029,300,04/12/2021 10:00:11 AM
IPU-0017565,300,04/12/2021 10:00:11 AM
IPU-0015129,300,04/12/2021 10:00:11 AM
IPU-0010034,300,04/12/2021 10:00:11 AM
IPU-0017194,300,04/12/2021 10:00:11 AM
IPU-0014901,300,04/12/2021 10:00:11 AM
IPU-0011101,300,04/12/2021 10:00:11 AM
IPU-0014664,300,04/12/2021 10:00:11 AM
IPU-0016507,300,04/12/2021 10:00:11 AM
IPU-0010414,300,04/12/2021 10:00:11 AM
IPU-0011092,300,04/12/2021 10:00:11 AM
IPU-0017958,300,04/12/2021 10:00:11 AM
IPU-0011955,300,04/12/2021 10:00:11 AM
IPU-0010110,300,04/12/2021 10:00:11 AM
IPU-0006333,300,04/12/2021 10:00:11 AM
IPU-0014724,300,04/12/2021 10:00:11 AM
IPU-0017294,300,04/12/2021 10:00:11 AM
IPU-0010733,300,04/12/2021 10:00:11 AM
IPU-0015162,300,04/12/2021 10:00:42 AM
IPU-0016141,300,04/12/2021 10:00:42 AM
IPU-0017565,300,04/12/2021 10:00:42 AM
IPU-0015214,300,04/12/2021 10:00:42 AM
IPU-0015203,300,04/12/2021 10:00:42 AM
IPU-0016030,300,04/12/2021 10:01:25 AM
IPU-0017565,300,04/12/2021 10:01:25 AM
IPU-0015129,300,04/12/2021 10:01:25 AM
IPU-0011101,300,04/12/2021 10:01:25 AM
IPU-0011040,300,04/12/2021 10:01:25 AM
IPU-0005383,300,04/12/2021 10:01:25 AM
IPU-0007241,300,04/12/2021 10:01:25 AM
IPU-0017715,300,04/12/2021 10:01:25 AM
IPU-0016667,300,04/12/2021 10:01:25 AM
IPU-0012172,300,04/12/2021 10:01:25 AM
IPU-0011066,300,04/12/2021 10:01:25 AM
IPU-0005250,300,04/12/2021 10:01:25 AM
IPU-0010878,300,04/12/2021 10:01:25 AM
IPU-0010110,300,04/12/2021 10:01:25 AM
IPU-0006653,300,04/12/2021 10:01:25 AM
IPU-0012558,300,04/12/2021 10:01:25 AM
IPU-0016262,300,04/12/2021 10:01:25 AM
IPU-0015046,300,04/12/2021 10:01:25 AM
IPU-0011186,300,04/12/2021 10:01:25 AM
IPU-0016023,300,04/12/2021 10:01:25 AM
IPU-0010353,300,04/12/2021 10:01:25 AM
IPU-0010922,300,04/12/2021 10:01:25 AM
IPU-0014901,300,04/12/2021 10:01:25 AM
IPU-0014901,300,04/12/2021 10:05:00 AM
IPU-0017565,300,04/12/2021 10:05:00 AM
IPU-0015129,300,04/12/2021 10:05:00 AM
IPU-0011101,300,04/12/2021 10:05:00 AM
IPU-0010337,300,04/12/2021 10:05:00 AM
IPU-0017715,300,04/12/2021 10:05:00 AM
IPU-0011837,300,04/12/2021 10:05:00 AM
IPU-0011838,300,04/12/2021 10:05:00 AM
IPU-0011066,300,04/12/2021 10:05:00 AM
IPU-0017575,300,04/12/2021 10:05:00 AM
IPU-0016116,300,04/12/2021 10:05:00 AM
IPU-0015046,300,04/12/2021 10:05:00 AM
IPU-0016113,300,04/12/2021 10:05:00 AM
IPU-0005383,300,04/12/2021 10:05:00 AM
IPU-0011040,300,04/12/2021 10:05:00 AM
IPU-0016023,300,04/12/2021 10:05:00 AM
IPU-0013223,300,04/12/2021 10:05:00 AM
IPU-0012172,300,04/12/2021 10:05:00 AM
IPU-0010592,300,04/12/2021 10:05:00 AM
IPU-0010353,300,04/12/2021 10:05:00 AM
IPU-0010933,300,04/12/2021 10:05:00 AM
IPU-0011856,300,04/12/2021 10:05:00 AM
IPU-0011186,300,04/12/2021 10:05:00 AM
IPU-0016262,300,04/12/2021 10:05:00 AM
IPU-0011622,300,04/12/2021 10:05:00 AM
IPU-0017575,300,04/12/2021 10:05:39 AM
IPU-0010933,300,04/12/2021 10:05:39 AM
IPU-0013223,300,04/12/2021 10:05:39 AM
IPU-0017565,300,04/12/2021 10:05:39 AM
IPU-0010337,300,04/12/2021 10:05:39 AM
IPU-0017651,300,04/12/2021 10:05:39 AM
IPU-0011666,300,04/12/2021 10:07:04 AM
IPU-0013594,300,04/12/2021 10:07:04 AM
IPU-0010382,300,04/12/2021 10:07:04 AM
IPU-0012519,300,04/12/2021 10:07:04 AM
IPU-0016495,300,04/12/2021 10:07:04 AM
IPU-0013584,300,04/12/2021 10:07:04 AM
IPU-0012539,300,04/12/2021 10:07:04 AM
IPU-0014972,300,04/12/2021 10:07:04 AM
IPU-0017705,300,04/12/2021 10:07:04 AM
IPU-0011727,300,04/12/2021 10:07:04 AM
IPU-0014570,300,04/12/2021 10:07:04 AM
IPU-0011631,300,04/12/2021 10:07:04 AM
IPU-0011649,300,04/12/2021 10:07:04 AM
IPU-0011648,300,04/12/2021 10:07:04 AM
IPU-0012275,300,04/12/2021 10:07:04 AM
IPU-0016813,300,04/12/2021 10:07:04 AM
IPU-0011273,300,04/12/2021 10:07:04 AM
IPU-0015199,300,04/12/2021 10:07:04 AM
IPU-0011618,300,04/12/2021 10:07:04 AM
IPU-0013528,300,04/12/2021 10:07:04 AM
IPU-0013525,300,04/12/2021 10:07:04 AM
IPU-0010431,300,04/12/2021 10:07:04 AM
IPU-0013623,300,04/12/2021 10:07:04 AM
IPU-0010365,300,04/12/2021 10:07:04 AM
IPU-0015245,300,04/12/2021 10:07:04 AM
IPU-0013623,300,04/12/2021 10:07:51 AM
IPU-0016897,300,04/12/2021 10:07:51 AM
IPU-0012219,300,04/12/2021 10:07:51 AM
IPU-0015245,300,04/12/2021 10:07:51 AM
IPU-0013594,300,04/12/2021 10:07:51 AM
IPU-0014937,300,04/12/2021 10:07:51 AM
IPU-0015311,300,04/12/2021 10:07:51 AM
IPU-0012180,300,04/12/2021 10:07:51 AM
IPU-0012184,300,04/12/2021 10:07:51 AM
IPU-0017254,300,04/12/2021 10:07:51 AM
IPU-0014174,300,04/12/2021 10:07:51 AM
IPU-0016560,300,04/12/2021 10:07:51 AM
IPU-0012463,300,04/12/2021 10:07:51 AM
IPU-0011602,300,04/12/2021 10:07:51 AM
IPU-0013268,300,04/12/2021 10:07:51 AM
IPU-0016783,300,04/12/2021 10:07:51 AM
IPU-0010720,300,04/12/2021 10:07:51 AM
IPU-0011649,300,04/12/2021 10:07:51 AM
IPU-0014570,300,04/12/2021 10:07:51 AM
IPU-0013553,300,04/12/2021 10:07:51 AM
IPU-0010722,300,04/12/2021 10:07:51 AM
IPU-0010724,300,04/12/2021 10:07:51 AM
IPU-0012178,300,04/12/2021 10:07:51 AM
IPU-0013728,300,04/12/2021 10:07:51 AM
IPU-0015311,300,04/12/2021 10:08:42 AM
IPU-0012180,300,04/12/2021 10:08:42 AM
IPU-0016897,300,04/12/2021 10:08:42 AM
IPU-0014937,300,04/12/2021 10:08:42 AM
IPU-0012164,300,04/12/2021 10:08:42 AM
IPU-0013144,300,04/12/2021 10:08:42 AM
IPU-0016382,300,04/12/2021 10:08:42 AM
IPU-0017756,300,04/12/2021 10:08:42 AM
IPU-0014910,300,04/12/2021 10:08:42 AM
IPU-0014570,300,04/12/2021 10:08:42 AM
IPU-0017377,300,04/12/2021 10:08:42 AM
IPU-0014483,300,04/12/2021 10:08:42 AM
IPU-0016583,300,04/12/2021 10:08:42 AM
IPU-0017399,300,04/12/2021 10:08:42 AM
IPU-0017373,300,04/12/2021 10:08:42 AM
IPU-0015245,300,04/12/2021 10:08:42 AM
IPU-0011649,300,04/12/2021 10:08:42 AM
IPU-0014489,300,04/12/2021 10:08:42 AM
IPU-0010722,300,04/12/2021 10:08:42 AM
IPU-0013666,300,04/12/2021 10:08:42 AM
IPU-0013733,300,04/12/2021 10:08:42 AM
IPU-0011816,300,04/12/2021 10:08:42 AM
IPU-0010857,300,04/12/2021 10:08:42 AM
IPU-0017850,300,04/12/2021 10:08:42 AM
IPU-0013075,300,04/12/2021 10:08:42 AM
IPU-0013379,300,04/12/2021 10:09:34 AM
IPU-0011477,300,04/12/2021 10:09:34 AM
IPU-0017496,300,04/12/2021 10:09:34 AM
IPU-0014372,300,04/12/2021 10:09:34 AM
IPU-0012370,300,04/12/2021 10:09:34 AM
IPU-0016670,300,04/12/2021 10:09:34 AM
IPU-0011524,300,04/12/2021 10:09:34 AM
IPU-0010509,300,04/12/2021 10:09:34 AM
IPU-0012348,300,04/12/2021 10:09:34 AM
IPU-0015091,300,04/12/2021 10:09:34 AM
IPU-0011389,300,04/12/2021 10:09:34 AM
IPU-0014417,300,04/12/2021 10:09:34 AM
IPU-0016742,300,04/12/2021 10:09:34 AM
IPU-0010604,300,04/12/2021 10:09:34 AM
IPU-0014404,300,04/12/2021 10:09:34 AM
IPU-0011470,300,04/12/2021 10:09:34 AM
IPU-0013370,300,04/12/2021 10:09:34 AM
IPU-0010585,300,04/12/2021 10:09:34 AM
IPU-0017845,300,04/12/2021 10:09:34 AM
IPU-0012115,300,04/12/2021 10:09:34 AM
IPU-0014116,300,04/12/2021 10:09:34 AM
IPU-0016339,300,04/12/2021 10:09:34 AM
IPU-0015367,300,04/12/2021 10:09:34 AM
IPU-0016668,300,04/12/2021 10:09:34 AM
IPU-0016722,300,04/12/2021 10:09:34 AM
IPU-0010995,300,04/12/2021 10:10:24 AM
IPU-0017979,300,04/12/2021 10:10:24 AM
IPU-0013780,300,04/12/2021 10:10:24 AM
IPU-0012692,300,04/12/2021 10:10:24 AM
IPU-0010139,300,04/12/2021 10:10:24 AM
IPU-0012037,300,04/12/2021 10:10:24 AM
IPU-0013796,300,04/12/2021 10:10:24 AM
IPU-0010992,300,04/12/2021 10:10:24 AM
IPU-0017184,300,04/12/2021 10:10:24 AM
IPU-0012035,300,04/12/2021 10:10:24 AM
IPU-0010994,300,04/12/2021 10:10:24 AM
IPU-0010993,300,04/12/2021 10:10:24 AM
IPU-0015056,300,04/12/2021 10:10:24 AM
IPU-0015445,300,04/12/2021 10:10:24 AM
IPU-0013440,300,04/12/2021 10:10:24 AM
IPU-0010442,300,04/12/2021 10:10:24 AM
IPU-0014417,300,04/12/2021 10:10:24 AM
IPU-0017048,300,04/12/2021 10:10:24 AM
IPU-0010857,300,04/12/2021 10:10:24 AM
IPU-0014814,300,04/12/2021 10:10:24 AM
IPU-0016754,300,04/12/2021 10:10:24 AM
IPU-0016290,300,04/12/2021 10:10:24 AM
IPU-0012679,300,04/12/2021 10:10:24 AM
IPU-0010585,300,04/12/2021 10:10:24 AM
IPU-0010149,300,04/12/2021 10:10:25 AM
IPU-0012370,300,04/12/2021 10:11:23 AM
IPU-0014372,300,04/12/2021 10:11:23 AM
IPU-0013034,300,04/12/2021 10:11:23 AM
IPU-0013973,300,04/12/2021 10:11:23 AM
IPU-0010857,300,04/12/2021 10:11:23 AM
IPU-0011794,300,04/12/2021 10:11:23 AM
IPU-0010979,300,04/12/2021 10:11:23 AM
IPU-0013970,300,04/12/2021 10:11:23 AM
IPU-0016054,300,04/12/2021 10:11:23 AM
IPU-0016249,300,04/12/2021 10:11:23 AM
IPU-0017184,300,04/12/2021 10:11:23 AM
IPU-0011834,300,04/12/2021 10:11:23 AM
IPU-0014781,300,04/12/2021 10:11:23 AM
IPU-0014814,300,04/12/2021 10:11:23 AM
IPU-0012084,300,04/12/2021 10:11:23 AM
IPU-0012076,300,04/12/2021 10:11:23 AM
IPU-0012319,300,04/12/2021 10:11:23 AM
IPU-0014910,300,04/12/2021 10:11:23 AM
IPU-0014570,300,04/12/2021 10:11:23 AM
IPU-0012599,300,04/12/2021 10:11:23 AM
IPU-0017030,300,04/12/2021 10:11:23 AM
IPU-0010834,300,04/12/2021 10:11:23 AM
IPU-0012614,300,04/12/2021 10:11:23 AM
IPU-0012602,300,04/12/2021 10:11:23 AM
IPU-0016339,300,04/12/2021 10:11:23 AM
IPU-0010639,300,04/12/2021 10:12:07 AM
IPU-0012180,300,04/12/2021 10:12:07 AM
IPU-0011550,300,04/12/2021 10:12:07 AM
IPU-0016745,300,04/12/2021 10:12:07 AM
IPU-0014318,300,04/12/2021 10:12:07 AM
IPU-0012348,300,04/12/2021 10:12:07 AM
IPU-0014313,300,04/12/2021 10:12:07 AM
IPU-0013469,300,04/12/2021 10:12:07 AM
IPU-0015033,300,04/12/2021 10:12:07 AM
IPU-0013314,300,04/12/2021 10:12:07 AM
IPU-0013815,300,04/12/2021 10:12:07 AM
IPU-0013812,300,04/12/2021 10:12:07 AM
IPU-0016082,300,04/12/2021 10:12:07 AM
IPU-0016095,300,04/12/2021 10:12:07 AM
IPU-0013823,300,04/12/2021 10:12:07 AM
IPU-0010057,300,04/12/2021 10:12:07 AM
IPU-0016229,300,04/12/2021 10:12:07 AM
IPU-0006375,300,04/12/2021 10:12:07 AM
IPU-0017544,300,04/12/2021 10:12:07 AM
IPU-0017406,300,04/12/2021 10:12:07 AM
IPU-0010642,300,04/12/2021 10:12:07 AM
IPU-0011794,300,04/12/2021 10:12:07 AM
IPU-0016056,300,04/12/2021 10:12:07 AM
IPU-0010834,300,04/12/2021 10:12:07 AM
IPU-0010979,300,04/12/2021 10:12:07 AM
IPU-0017420,300,04/12/2021 10:13:10 AM
IPU-0008741,300,04/12/2021 10:13:10 AM
IPU-0008615,300,04/12/2021 10:13:10 AM
IPU-0017143,300,04/12/2021 10:13:10 AM
IPU-0012406,300,04/12/2021 10:13:10 AM
IPU-0010907,300,04/12/2021 10:13:10 AM
IPU-0008744,300,04/12/2021 10:13:10 AM
IPU-0004980,300,04/12/2021 10:13:10 AM
IPU-0016168,300,04/12/2021 10:13:10 AM
IPU-0012417,300,04/12/2021 10:13:10 AM
IPU-0012348,300,04/12/2021 10:13:10 AM
IPU-0011872,300,04/12/2021 10:13:10 AM
IPU-0012180,300,04/12/2021 10:13:10 AM
IPU-0013849,300,04/12/2021 10:13:10 AM
IPU-0008539,300,04/12/2021 10:13:10 AM
IPU-0015033,300,04/12/2021 10:13:10 AM
IPU-0014732,300,04/12/2021 10:13:10 AM
IPU-0013823,300,04/12/2021 10:13:10 AM
IPU-0013815,300,04/12/2021 10:13:10 AM
IPU-0011794,300,04/12/2021 10:13:10 AM
IPU-0013812,300,04/12/2021 10:13:10 AM
IPU-0016745,300,04/12/2021 10:13:10 AM
IPU-0010622,300,04/12/2021 10:13:10 AM
IPU-0011855,300,04/12/2021 10:13:10 AM
IPU-0016129,300,04/12/2021 10:13:10 AM
IPU-0017142,300,04/12/2021 10:13:10 AM
IPU-0006375,300,04/12/2021 10:13:10 AM
IPU-0013825,300,04/12/2021 10:13:10 AM
IPU-0014318,300,04/12/2021 10:13:10 AM
IPU-0010629,300,04/12/2021 10:13:10 AM
IPU-0015186,300,04/12/2021 10:16:20 AM
IPU-0017498,300,04/12/2021 10:16:20 AM
IPU-0011712,SWUP,04/12/2021 11:08:43 AM
IPU-0017081,SWUP,04/12/2021 11:08:43 AM
IPU-0015186,SWUP,04/12/2021 11:08:43 AM
IPU-0010034,SWUP,04/12/2021 11:08:43 AM
IPU-0017715,SWUP,04/12/2021 11:30:03 AM
IPU-0011712,SWUP,04/12/2021 11:30:03 AM
IPU-0016097,300,04/12/2021 01:31:34 PM
IPU-0010865,300,04/12/2021 01:31:34 PM
IPU-0010018,300,04/12/2021 01:31:34 PM
IPU-0017565,300,04/12/2021 01:31:34 PM
IPU-0014563,300,04/12/2021 01:31:34 PM
IPU-0012274,300,04/12/2021 01:31:34 PM
IPU-0014095,300,04/12/2021 01:31:34 PM
IPU-0017567,300,04/12/2021 01:31:34 PM
IPU-0015081,300,04/12/2021 01:31:34 PM
IPU-0010591,300,04/12/2021 01:31:34 PM
IPU-0013090,300,04/12/2021 01:31:34 PM
IPU-0012299,300,04/12/2021 01:31:34 PM
IPU-0010174,300,04/12/2021 01:31:34 PM
IPU-0010680,300,04/12/2021 01:31:34 PM
IPU-0016714,300,04/12/2021 01:31:34 PM
IPU-0016713,300,04/12/2021 01:31:34 PM
IPU-0014025,300,04/12/2021 01:31:34 PM
IPU-0014311,300,04/12/2021 01:31:34 PM
IPU-0013395,300,04/12/2021 01:31:34 PM
IPU-0014314,300,04/12/2021 01:31:34 PM
IPU-0010348,300,04/12/2021 01:31:34 PM
IPU-0017676,300,04/12/2021 01:31:34 PM
IPU-0010456,300,04/12/2021 01:31:34 PM
IPU-0016830,300,04/12/2021 01:31:34 PM
IPU-0011512,300,04/12/2021 01:31:34 PM
IPU-0013288,300,04/12/2021 01:31:34 PM
IPU-0014157,300,04/12/2021 01:31:34 PM
IPU-0014795,300,04/12/2021 01:31:34 PM
IPU-0016765,300,04/12/2021 01:31:34 PM
IPU-0016269,300,04/12/2021 01:31:34 PM
IPU-0016285,300,04/12/2021 01:31:34 PM
IPU-0017620,300,04/12/2021 01:31:34 PM
IPU-0016601,300,04/12/2021 01:31:34 PM
IPU-0010727,300,04/12/2021 01:31:34 PM
IPU-0010612,300,04/12/2021 01:31:34 PM
IPU-0016293,300,04/12/2021 01:31:34 PM
IPU-0013761,300,04/12/2021 01:31:34 PM
IPU-0014559,300,04/12/2021 01:31:34 PM
IPU-0015400,300,04/12/2021 01:31:34 PM
IPU-0012387,300,04/12/2021 01:31:34 PM
IPU-0017021,300,04/12/2021 01:31:34 PM
IPU-0017501,300,04/12/2021 01:31:34 PM
IPU-0010194,300,04/12/2021 01:31:34 PM
IPU-0012636,300,04/12/2021 01:31:34 PM
IPU-0017459,300,04/12/2021 01:31:34 PM
IPU-0013043,300,04/12/2021 01:31:34 PM
IPU-0006353,300,04/12/2021 01:31:34 PM
IPU-0014968,300,04/12/2021 01:31:34 PM
IPU-0016250,300,04/12/2021 01:31:34 PM
IPU-0013039,300,04/12/2021 01:31:34 PM
IPU-0015128,300,04/12/2021 03:17:04 PM
IPU-0013418,300,04/12/2021 03:17:04 PM
IPU-0011570,300,04/12/2021 03:17:04 PM
IPU-0012386,300,04/12/2021 03:17:04 PM
IPU-0013149,300,04/12/2021 03:17:04 PM
IPU-0013874,300,04/12/2021 03:17:04 PM
IPU-0010751,300,04/12/2021 03:17:04 PM
IPU-0014529,300,04/12/2021 03:17:04 PM
IPU-0010677,300,04/12/2021 03:17:05 PM
IPU-0010942,300,04/12/2021 03:17:05 PM
IPU-0017669,300,04/12/2021 03:17:05 PM
IPU-0010428,300,04/12/2021 03:17:05 PM
IPU-0012229,300,04/12/2021 03:17:05 PM
IPU-0013360,300,04/12/2021 03:17:05 PM
IPU-0016630,300,04/12/2021 03:17:05 PM
IPU-0014287,300,04/12/2021 03:17:05 PM
IPU-0012670,300,04/12/2021 03:17:05 PM
IPU-0011345,300,04/12/2021 03:17:05 PM
IPU-0011013,300,04/12/2021 10:49:05 PM
IPU-0010811,300,04/13/2021 02:43:50 AM
IPU-0014448,300,04/13/2021 11:08:49 AM
IPU-0017270,300,04/13/2021 11:08:49 AM
IPU-0014160,300,04/13/2021 11:08:49 AM
IPU-0014080,300,04/13/2021 11:08:49 AM
IPU-0014075,300,04/13/2021 11:08:49 AM
IPU-0014534,300,04/13/2021 11:08:50 AM
IPU-0014859,300,04/13/2021 11:08:50 AM
IPU-0010020,300,04/13/2021 11:08:50 AM
IPU-0013338,300,04/13/2021 11:08:50 AM
IPU-0013719,300,04/13/2021 11:08:50 AM
IPU-0013462,300,04/13/2021 11:08:50 AM
IPU-0011686,300,04/13/2021 11:08:50 AM
IPU-0016433,300,04/13/2021 11:08:50 AM
IPU-0011748,300,04/13/2021 11:08:50 AM
IPU-0013434,300,04/13/2021 11:08:50 AM
IPU-0011717,300,04/13/2021 11:08:50 AM
IPU-0010097,300,04/13/2021 11:08:50 AM
IPU-0011677,300,04/13/2021 11:08:50 AM
IPU-0015153,300,04/13/2021 11:08:50 AM
IPU-0010586,300,04/13/2021 11:08:50 AM
IPU-0015144,300,04/13/2021 11:08:50 AM
IPU-0011168,300,04/13/2021 11:08:50 AM
IPU-0016787,300,04/13/2021 11:08:50 AM
IPU-0013203,300,04/13/2021 11:08:50 AM
IPU-0016275,300,04/13/2021 11:08:50 AM
IPU-0017666,300,04/13/2021 11:08:50 AM
IPU-0013386,300,04/13/2021 11:08:50 AM
IPU-0017760,300,04/13/2021 11:08:50 AM
IPU-0012240,300,04/13/2021 11:08:50 AM
IPU-0010835,300,04/13/2021 11:08:50 AM
IPU-0016848,300,04/13/2021 11:08:50 AM
IPU-0014672,300,04/13/2021 11:08:50 AM
IPU-0016835,300,04/13/2021 11:08:50 AM
IPU-0016625,300,04/13/2021 11:08:50 AM
IPU-0011822,300,04/13/2021 11:08:50 AM
IPU-0016617,300,04/13/2021 11:08:50 AM
IPU-0013817,300,04/13/2021 11:08:50 AM
IPU-0015256,300,04/13/2021 11:08:50 AM
IPU-0011889,300,04/13/2021 11:08:50 AM
IPU-0012117,300,04/13/2021 11:08:50 AM
IPU-0013277,300,04/13/2021 11:08:50 AM
IPU-0013283,300,04/13/2021 11:08:50 AM
IPU-0013131,300,04/13/2021 11:08:50 AM
IPU-0013108,300,04/13/2021 11:08:50 AM
IPU-0013111,300,04/13/2021 11:08:50 AM
IPU-0013274,300,04/13/2021 11:08:50 AM
IPU-0014415,300,04/13/2021 11:08:50 AM
IPU-0016878,300,04/13/2021 11:44:52 AM
IPU-0010289,300,04/13/2021 11:44:52 AM
IPU-0014937,300,04/13/2021 11:44:52 AM
IPU-0014901,300,04/13/2021 11:44:52 AM
IPU-0014904,300,04/13/2021 11:44:52 AM
IPU-0014905,300,04/13/2021 11:44:52 AM
IPU-0014910,300,04/13/2021 11:44:52 AM
IPU-0014911,300,04/13/2021 11:44:52 AM
